CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;1T;2025;104047887.90
00763923000103;UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO;1T;2025;77318.87
90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;1T;2025;4217950.77
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;1T;2025;183408719.34
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;322176162.17
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;7008542.91
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;1T;2025;2544526.85
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;1T;2025;4347354.33
47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;1T;2025;11509174.61
03980208000102;UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;8622727.49
87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;1T;2025;52576876.21
49320799000192;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;1T;2025;23187871.73
21575709000195;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;1T;2025;38513434.50
29780384000194;HSMED SAUDE LTDA;1T;2025;935937.41
00531736000196;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;1T;2025;1014204.06
45572583000163;GARANTIA DE SAÚDE LTDA;1T;2025;21907361.50
13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;1T;2025;6805431.69
24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;3386245.50
75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;250136910.73
28502128000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;1T;2025;20913505.93
37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;1T;2025;430767.00
15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;1T;2025;17891827.33
33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;1T;2025;15127374.60
88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;1T;2025;13146366.80
01012474000116;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;3123840.54
28630531000187;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;1T;2025;233143699.37
00342481000113;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;1T;2025;7160791.16
16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;1326993867.40
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;912829.78
33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;1T;2025;886413.49
96509690000188;SÃO LUCAS SAÚDE S/A;1T;2025;48340989.73
28714533000154;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;1T;2025;90339321.23
26185199000163;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;1T;2025;4738924.19
17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;35761778.94
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;2827472.18
62511019000150;ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS;1T;2025;76860965.34
11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;352427564.39
44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;1T;2025;1008771.89
59849182000112;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;1T;2025;14961508.10
08237810000178;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;1T;2025;4458242.11
66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;15986586.53
65422339000121;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;54264277.30
21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;1T;2025;29741042.65
;;1T;2025;1343672.78
65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;13843328.11
52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;1T;2025;4283389.41
42043067000153;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;1T;2025;30302387.00
58837188000107;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;1T;2025;69841949.11
33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;1T;2025;1821923779.06
;;1T;2025;2233707.87
00628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;1T;2025;339345947.14
01569902000106;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;1T;2025;15655349.67
71925531000133;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;11836322.20
00697509000135;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;48951221.72
69015113000167;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;1T;2025;2027886.48
56384183000140;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO;1T;2025;26362019.42
26368613000170;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;1T;2025;9167721.04
59527440000144;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;1T;2025;1377650.17
01052203000194;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;1T;2025;2540263.96
54012406000113;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;67637898.84
95642179000197;HUMANA SAÚDE LTDA.;1T;2025;99279266.97
01554266000149;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;1T;2025;21599507.87
42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;11090679.98
45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;262978468.78
62550256000120;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;1T;2025;218357384.43
00338763000147;PLENA SAÚDE S.A.;1T;2025;55073479.63
;;1T;2025;27033523.41
01387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;1T;2025;71064789.46
77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;1T;2025;78313550.58
;;1T;2025;338708539.61
02668512000156;H.B. SAÚDE S/A.;1T;2025;75318212.19
01143922000110;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO;1T;2025;5481426.31
16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;59617575.89
51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;1T;2025;19879556.17
89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;8193213.08
00950062000164;CENTRO HOSPITALAR ATIBAIA LTDA.;1T;2025;25783800.63
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;1T;2025;1089676.35
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;191025952.00
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;1T;2025;8079987.98
45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;31111696.36
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;7138221.99
;;1T;2025;88076.09
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;20022424.05
66191263000133;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;1T;2025;20291586.39
62231527000184;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;1T;2025;269066965.79
87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;1T;2025;851988499.85
72234164000194;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;1T;2025;4075805.09
07057185000110;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;34153131.60
02852017000100;SISTEMAS E PLANOS DE SAÚDE LTDA.;1T;2025;16759328.02
40294225000112;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;60148720.57
57149775000140;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;16469547.46
38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;1T;2025;59400741.43
59901454000186;SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE;1T;2025;5754950.58
07241136000132;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;134337180.41
73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;95707596.61
00532888000103;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;1T;2025;3911941.16
00730439000170;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;10035306.19
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;124873997.50
17774738000109;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;1T;2025;94217661.51
71695746000105;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;1T;2025;20298131.02
85283299000191;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;1T;2025;53079685.47
20909271000171;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO;1T;2025;19761629.54
02774736000142;OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA;1T;2025;37821427.92
54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;1T;2025;41785372.20
96182068000108;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;1T;2025;7882867.65
81733115000197;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO;1T;2025;11539294.63
86584901000193;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;1T;2025;3975337.69
45309606000141;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;1T;2025;82022598.47
42946061000196;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;1T;2025;7485617.16
43293604000186;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;1T;2025;205749484.27
75054940000162;FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;1T;2025;82005527.72
45207131000182;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;1T;2025;16955857.70
41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;1T;2025;12203787.16
76590884000143;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;1T;2025;142581327.02
58229691000180;UNIMED DE SANTOS COOP DE TRAB MEDICO;1T;2025;203235488.18
07583396000196;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA;1T;2025;34643329.44
88258884000120;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;1T;2025;98987030.79
79831608000118;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;1T;2025;30663429.02
71063853000110;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;1T;2025;14803024.07
87638334000173;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;1T;2025;21151030.95
01608379000180;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;1T;2025;33901106.00
87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1T;2025;47107424.96
27578434000120;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;1T;2025;456988550.14
00361325000108;HUMANA SAÚDE NORDESTE LTDA.;1T;2025;241599986.26
19969500000164;DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL;1T;2025;4861766.63
37898335000189;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO;1T;2025;9581090.21
37035441000139;SELECT OPERADORA DE PLANO DE SAUDE LTDA;1T;2025;13069639.11
53678264000165;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;60416859.41
81064511000179;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;22777829.02
80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;1T;2025;9339469.38
37256591000172;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;1T;2025;1541897.63
00891689000191;UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS;1T;2025;4243315.52
04204285000133;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF;1T;2025;15150464.97
44649812000138;NOTRE DAME INTERMÉDICA SAÚDE S.A.;1T;2025;2324392955.22
42855999000109;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;1T;2025;9210445.24
63367700000139;CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS;1T;2025;24715870.98
16991945000152;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;38608164.19
44673382000190;OMINT SERVIÇOS DE SAÚDE S.A.;1T;2025;555479030.68
24676884000167;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;1T;2025;59002483.44
02864364000145;PLANO DE SAÚDE ANA COSTA LTDA.;1T;2025;69895466.50
28974020000182;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;1T;2025;15225102.20
77858611000108;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;1T;2025;281513464.45
59007799000190;ASSOCIACAO DE SAUDE HOLAMBRA;1T;2025;2938905.88
03657699000155;SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL;1T;2025;145107614.28
37880952000157;VIVACOM PLANOS DE SAÚDE;1T;2025;19432786.35
12923462000160;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;1T;2025;4060608.92
96396395000162;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;1T;2025;2740739.84
75003525000180;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;1T;2025;26041769.71
00006037000127;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;24729411.76
10219897000100;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;23619999.10
25686544000180;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;1T;2025;8965161.25
89100135000132;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;1T;2025;7639796.37
03044492000105;HOSPITAL S.P. LTDA.;1T;2025;2696168.82
45171402000197;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;1T;2025;11542431.38
02513939000185;PLANO ASSISTENCIAL SÃO LUCAS LTDA;1T;2025;1719222.12
37382009000114;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;1T;2025;23347197.14
64388812000139;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;6745701.11
45272366000158;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;1T;2025;79962147.88
35917970000130;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;103136112.49
02127779000136;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;1T;2025;14621056.39
85241339000132;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;1T;2025;38063370.34
00494870000164;UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;17636719.40
56762172000157;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;11108192.56
30505523000150;DONA SAÚDE CLINICAS LTDA;1T;2025;3344445.70
81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;1T;2025;15650515.86
02254846000183;COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ;1T;2025;1086154.28
78953023000108;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;15822774.97
59499251000105;UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO;1T;2025;11926751.98
88938089000182;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;1T;2025;3954909.93
02849393000138;BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.;1T;2025;76430767.45
87158507000156;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;1T;2025;70120455.42
84537141000138;SAMEL PLANO DE SAÚDE LTDA;1T;2025;90890953.58
08707473000135;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;74449764.16
42939207000176;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;1T;2025;2509608.14
25971433000115;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;17703860.75
63554067000198;HAPVIDA ASSISTENCIA MEDICA S.A.;1T;2025;2237412102.98
15308521000188;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;1T;2025;6732582.72
20320487000105;AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL;1T;2025;21675260.11
48628366000136;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;1T;2025;88104666.43
51093193000103;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;39431119.43
44456036000150;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;1T;2025;122585549.87
81170003000175;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;1T;2025;120972273.99
25471574000179;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;1T;2025;16142454.09
17333055000116;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;1T;2025;1538227.54
02618303000106;FUNASA SAÚDE;1T;2025;3855297.31
80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;1T;2025;43849936.43
02580965000126;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;1T;2025;1280323.88
70523899000102;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;1T;2025;13397734.89
78931391000155;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;48096257.97
76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;1T;2025;189073136.20
02248344000140;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;1T;2025;8829789.00
39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;1T;2025;44831438.20
35988963000120;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;1T;2025;30735792.89
00381694000154;UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO;1T;2025;19208762.86
02862447000103;NOSSA SAÚDE - OPERADORA PLANOS PRIVADOS DE ASSISTÊNCIA  À SAÚDE LTDA.;1T;2025;57895631.85
56269913000162;PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A;1T;2025;8554336.25
20119509000165;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;1T;2025;15362307.30
00846662000187;LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A;1T;2025;50080008.11
02725347000127;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;1T;2025;532364331.52
44857357000166;METRUS INSTITUTO DE SEGURIDADE SOCIAL;1T;2025;89408933.66
01367538000100;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;1T;2025;1262773.79
22027346000116;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;1T;2025;788933.35
31240963000196;ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI;1T;2025;23027132.97
92911056000116;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC;1T;2025;456873.43
02149799000108;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;1T;2025;1422381.65
02476067000122;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;606539170.54
17790718000121;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;1T;2025;178455739.89
13170410000122;ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC;1T;2025;6286312.01
01445199000124;UNIHOSP SAÚDE LTDA;1T;2025;37360059.48
48717516000188;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;1T;2025;11518543.22
05814777000103;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO NORDESTE DO BRASIL;1T;2025;92960689.20
42892281000184;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;1T;2025;70554984.81
00366982000130;CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO;1T;2025;30440159.68
42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;1T;2025;6608296.55
34011288000111;ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO;1T;2025;7661832.38
04503249000170;ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM;1T;2025;2074564.59
00856424000152;CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.;1T;2025;2470049.83
02751464000165;ODONTOGROUP SISTEMA DE SAÚDE LTDA.;1T;2025;2976340.62
70094578000130;COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA;1T;2025;2039707.43
00773639000100;CENTRO CLÍNICO GAÚCHO LTDA;1T;2025;95285979.76
12317012000123;ASSOCIAÇÃO DO FISCO DE ALAGOAS;1T;2025;-1866670.71
67839969000121;AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA;1T;2025;20181647.42
37135365000133;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;1T;2025;18062624.47
69099307000198;CROWN ODONTOLOGIA DE GRUPO LTDA;1T;2025;251416.72
68668045000172;AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ;1T;2025;28854111.64
02989632000155;EVANGELICO SAUDE LTDA.;1T;2025;5995847.31
53454617000143;SISTEMA TOTAL DE SAÚDE LTDA.;1T;2025;2644589.97
02220135000198;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;1T;2025;5299613.70
03123146000112;BIO SAÚDE SERVIÇOS MÉDICOS LTDA;1T;2025;4778254.29
03098226000165;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;1T;2025;14399328.71
72350382000194;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;1T;2025;4039046.38
03273825000178;METLIFE PLANOS ODONTOLÓGICOS LTDA.;1T;2025;22089332.33
83367342000171;ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE;1T;2025;38201727.44
71565659000133;ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA;1T;2025;1938497.85
03268622000193;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE LTDA.;1T;2025;5137807.63
59766105000107;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;1T;2025;929200.72
57272510000135;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;1T;2025;5185012.86
00147571000153;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BAURU;1T;2025;12551573.88
02009924000184;GAMA SAUDE LTDA.;1T;2025;1671527.09
03219363000100;SEPACO SAÚDE LTDA;1T;2025;1140791.14
28023703000154;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;1T;2025;478448.91
72916364000127;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE BARRETOS;1T;2025;1699489.76
00665690000106;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;1T;2025;1008044.92
66491036000123;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE JAÚ;1T;2025;1219017.36
66493339000185;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU;1T;2025;902576.17
71753297000104;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA;1T;2025;2268864.04
24729097000136;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;1T;2025;343968.47
72918287000144;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);1T;2025;7756918.99
03424929000136;SAUDE PAS - MEDICINA E ODONTO;1T;2025;43198704.21
68687722000108;G & M ASSESSORIA MEDICA EMPRESARIAL LTDA;1T;2025;90940.11
00642842000147;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;1T;2025;895068.22
