CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,1T,2025,23761669.24,1998-12-22,Cooperativa Médica,SP
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,1T,2025,9871010.1,1998-12-18,Cooperativa Médica,SP
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1T,2025,6406115.28,1998-12-22,Cooperativa Médica,RS
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,1T,2025,37641327.32,1998-12-29,Medicina de Grupo,SP
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,1T,2025,70412474.69,1998-12-17,Cooperativa Médica,SC
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,1T,2025,11027809.05,1998-12-17,Filantropia,SP
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,1T,2025,23629570.34,1998-12-18,Cooperativa Médica,SP
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,27653378.26,1998-12-16,Cooperativa Médica,MG
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,1T,2025,11095298.53,1998-12-22,Filantropia,SP
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,1T,2025,26849551.19,1998-12-21,Cooperativa Médica,RJ
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,1T,2025,11543820.44,1998-12-22,Autogestão,PB
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,25730239.27,1998-12-21,Cooperativa Médica,RJ
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,1T,2025,28991675.01,1998-12-29,Autogestão,ES
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,1T,2025,4631440.87,1998-12-24,Medicina de Grupo,SC
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,1T,2025,1084699.55,1998-12-17,Cooperativa odontológica,SP
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,1T,2025,72897411.63,1999-01-05,Autogestão,RJ
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,53688518.88,1998-12-18,Cooperativa Médica,SP
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,18853216.42,1998-12-17,Cooperativa Médica,MG
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,1T,2025,155893583.45,1998-12-16,Cooperativa Médica,SP
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,1T,2025,105221473.72,1998-12-22,Autogestão,RJ
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,56579286.04,1998-12-23,Cooperativa Médica,SP
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,1T,2025,327877.36,1998-12-28,Odontologia de Grupo,CE
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,1T,2025,38566184.38,1998-12-24,Cooperativa Médica,MS
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,1T,2025,14199446.3,1998-12-21,Filantropia,SP
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,1T,2025,3526107.01,1998-12-31,Medicina de Grupo,RS
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,1T,2025,12708670.32,1998-12-22,Filantropia,MG
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,1T,2025,19424752.98,1998-12-18,Cooperativa Médica,SP
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,1T,2025,1552783.22,1998-12-16,Cooperativa odontológica,SP
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,1T,2025,165952615.89,1998-12-16,Cooperativa Médica,SC
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,3918374.24,1998-12-24,Cooperativa Médica,GO
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,1T,2025,299531883.53,1998-12-18,Cooperativa Médica,SP
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,1T,2025,31074591.17,1998-12-21,Cooperativa Médica,RJ
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,1T,2025,5463962.69,1998-12-29,Cooperativa odontológica,CE
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,1T,2025,98634264.65,1998-12-21,Cooperativa Médica,RJ
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,19335150.68,1998-12-17,Cooperativa Médica,MG
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",1T,2025,19215848.32,1998-12-22,Cooperativa Médica,RS
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,1T,2025,274672266.16,1998-12-28,Cooperativa Médica,RN
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,1T,2025,348229978.42,1998-12-30,Medicina de Grupo,ES
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,1T,2025,6364905.83,1998-12-28,Medicina de Grupo,SP
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,733967058.55,1998-12-21,Cooperativa Médica,SP
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,1T,2025,26705614.17,1998-12-23,Autogestão,BA
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,1T,2025,6105296.57,1998-12-22,Autogestão,SE
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,1T,2025,1646750.07,1998-12-17,Cooperativa odontológica,SP
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,81792709.21,1998-12-18,Cooperativa Médica,SP
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,3720371.32,1998-12-21,Cooperativa Médica,PB
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,1T,2025,30826123.79,1998-12-22,Filantropia,PR
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,1T,2025,20513161.55,1998-12-17,Cooperativa Médica,PR
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,1T,2025,67853975.58,1998-12-18,Cooperativa Médica,MG
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,1T,2025,63187066.26,1998-12-23,Cooperativa Médica,RO
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,17291994.5,1998-12-21,Cooperativa Médica,RJ
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,3955105.21,1998-12-17,Cooperativa Médica,MG
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,140377218.56,1998-12-23,Cooperativa Médica,SE
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,50162417.12,1998-12-21,Cooperativa Médica,AC
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,1T,2025,16994463.06,1998-12-16,Medicina de Grupo,RS
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,1T,2025,54412445.11,1998-12-17,Autogestão,PR
35436658000125,DENTAL CENTER LTDA,1T,2025,1084975.51,1999-01-15,Odontologia de Grupo,PB
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,1T,2025,1603725432.27,1998-12-17,Cooperativa Médica,SP
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,1T,2025,158596069.24,1998-12-16,Filantropia,MG
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,1T,2025,1349689.81,1998-12-28,Medicina de Grupo,RJ
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,17797777.18,1998-12-17,Cooperativa Médica,SC
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,1T,2025,164452269.46,1998-12-22,Medicina de Grupo,CE
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,1T,2025,104047887.9,1998-12-23,Cooperativa Médica,PE
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,1T,2025,77318.87,1998-12-17,Cooperativa Médica,MG
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,1T,2025,4217950.77,1998-12-22,Medicina de Grupo,RS
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,1T,2025,183408719.34,1998-12-22,Medicina de Grupo,ES
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,322176162.17,1998-12-24,Cooperativa Médica,MT
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,7008542.91,1998-12-23,Cooperativa Médica,RO
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,1T,2025,2544526.85,1998-12-24,Cooperativa Médica,GO
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,1T,2025,4347354.33,1998-12-18,Cooperativa odontológica,SC
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,1T,2025,11509174.61,1998-12-16,Cooperativa Médica,SP
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,8622727.49,1998-12-24,Cooperativa Médica,MS
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,1T,2025,52576876.21,1998-12-22,Filantropia,RS
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,1T,2025,23187871.73,1998-12-21,Autogestão,SP
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,1T,2025,38513434.5,1998-12-22,Filantropia,MG
29780384000194,HSMED SAUDE LTDA,1T,2025,935937.41,1999-01-06,Medicina de Grupo,RJ
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,1T,2025,1014204.06,1998-12-18,Cooperativa odontológica,SP
45572583000163,GARANTIA DE SAÚDE LTDA,1T,2025,21907361.5,1998-12-22,Medicina de Grupo,SP
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,1T,2025,6805431.69,1998-12-28,Autogestão,BA
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,3386245.5,1998-12-21,Cooperativa Médica,PB
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,250136910.73,1998-12-17,Cooperativa Médica,PR
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,1T,2025,20913505.93,1998-12-22,Autogestão,ES
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,1T,2025,430767.0,1998-12-28,Cooperativa odontológica,MT
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,1T,2025,17891827.33,1998-12-30,Medicina de Grupo,SE
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,1T,2025,15127374.6,1998-12-17,Medicina de Grupo,RJ
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,1T,2025,13146366.8,1998-12-23,Cooperativa Médica,RS
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,3123840.54,1998-12-16,Cooperativa Médica,MG
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,1T,2025,233143699.37,1998-12-28,Cooperativa Médica,RJ
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,1T,2025,7160791.16,1998-12-29,Cooperativa Médica,GO
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,1326993867.4,1998-12-16,Cooperativa Médica,MG
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,912829.78,1998-12-21,Cooperativa Médica,PB
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,1T,2025,886413.49,1998-12-16,Autogestão,GO
96509690000188,SÃO LUCAS SAÚDE S/A,1T,2025,48340989.73,1998-12-23,Medicina de Grupo,SP
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,1T,2025,90339321.23,1998-12-22,Cooperativa Médica,RJ
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,1T,2025,4738924.19,1998-12-17,Cooperativa odontológica,MG
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,35761778.94,1998-12-18,Cooperativa Médica,MG
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,2827472.18,1998-12-24,Cooperativa Médica,MS
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,1T,2025,76860965.34,1999-01-15,Medicina de Grupo,SP
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,352427564.39,1998-12-21,Cooperativa Médica,PE
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,1T,2025,1008771.89,1998-12-28,Filantropia,SP
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,1T,2025,14961508.1,1998-12-24,Filantropia,SP
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,1T,2025,4458242.11,1998-12-17,Cooperativa odontológica,RN
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,15986586.53,1998-12-18,Cooperativa Médica,MG
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,54264277.3,1998-12-18,Cooperativa Médica,SP
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,1T,2025,29741042.65,1998-12-17,Cooperativa Médica,MG
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,13843328.11,1998-12-18,Cooperativa Médica,SP
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,1T,2025,4283389.41,1998-12-16,Cooperativa odontológica,SP
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,1T,2025,30302387.0,1998-12-22,Cooperativa Médica,BA
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,1T,2025,69841949.11,1998-12-18,Cooperativa Médica,SP
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,1T,2025,1821923779.06,1998-12-29,Autogestão,DF
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,1T,2025,339345947.14,1998-12-16,Autogestão,DF
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,1T,2025,15655349.67,1998-12-17,Cooperativa Médica,SC
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,11836322.2,1998-12-18,Cooperativa Médica,SP
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,48951221.72,1998-12-23,Cooperativa Médica,RO
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,1T,2025,2027886.48,1998-12-17,Cooperativa odontológica,SP
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,1T,2025,26362019.42,1998-12-29,Filantropia,SP
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,1T,2025,9167721.04,1998-12-17,Cooperativa Médica,MG
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,1T,2025,1377650.17,1998-12-16,Cooperativa odontológica,SP
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,1T,2025,2540263.96,1999-01-29,Autogestão,RJ
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,67637898.84,1998-12-17,Cooperativa Médica,SP
95642179000197,HUMANA SAÚDE LTDA.,1T,2025,99279266.97,1998-12-22,Medicina de Grupo,PR
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,1T,2025,21599507.87,1998-12-17,Cooperativa Médica,SC
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,11090679.98,1998-12-17,Cooperativa Médica,MG
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,262978468.78,1998-12-18,Cooperativa Médica,SP
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,1T,2025,218357384.43,1999-01-06,Medicina de Grupo,CE
00338763000147,PLENA SAÚDE S.A.,1T,2025,55073479.63,1998-12-30,Medicina de Grupo,SP
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,1T,2025,71064789.46,1998-12-22,Medicina de Grupo,RS
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,1T,2025,78313550.58,1998-12-17,Cooperativa Médica,PR
02668512000156,H.B. SAÚDE S/A.,1T,2025,75318212.19,1998-12-16,Medicina de Grupo,SP
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,1T,2025,5481426.31,1998-12-24,Cooperativa Médica,MT
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,1T,2025,59617575.89,1998-12-21,Cooperativa Médica,BA
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,1T,2025,19879556.17,1998-12-16,Cooperativa odontológica,SP
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1T,2025,8193213.08,1998-12-22,Cooperativa Médica,RS
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,1T,2025,25783800.63,1998-12-24,Medicina de Grupo,SP
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,1T,2025,1089676.35,1999-01-06,Cooperativa odontológica,PR
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,191025952.0,1998-12-29,Cooperativa Médica,SP
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,1T,2025,8079987.98,1998-12-24,Medicina de Grupo,PR
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,31111696.36,1998-12-18,Cooperativa Médica,SP
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,7138221.99,1998-12-18,Cooperativa Médica,SP
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1T,2025,20022424.05,1998-12-22,Cooperativa Médica,RS
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,20291586.39,1998-12-17,Cooperativa Médica,MG
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,1T,2025,269066965.79,1998-12-22,Autogestão,SP
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,1T,2025,851988499.85,1998-12-21,Cooperativa Médica,RS
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,1T,2025,4075805.09,1998-12-23,Cooperativa Médica,RS
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,34153131.6,1998-12-21,Cooperativa Médica,MA
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,1T,2025,16759328.02,1998-12-17,Medicina de Grupo,SP
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,60148720.57,1998-12-21,Cooperativa Médica,RJ
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,16469547.46,1998-12-18,Cooperativa Médica,SP
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,1T,2025,59400741.43,1998-12-17,Cooperativa Médica,MG
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,1T,2025,5754950.58,1998-12-31,Filantropia,SP
07241136000132,UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,134337180.41,1998-12-21,Cooperativa Médica,PI
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,1T,2025,95707596.61,1998-12-24,Cooperativa Médica,MT
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,1T,2025,3911941.16,1998-12-22,Cooperativa Médica,RS
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,10035306.19,1998-12-17,Cooperativa Médica,MG
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,1T,2025,124873997.5,1998-12-22,Cooperativa Médica,SP
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,1T,2025,94217661.51,1998-12-17,Cooperativa Médica,MG
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,1T,2025,20298131.02,1998-12-21,Cooperativa Médica,SP
85283299000191,UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE,1T,2025,53079685.47,1998-12-23,Cooperativa Médica,SC
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO,1T,2025,19761629.54,1998-12-17,Cooperativa Médica,MG
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,1T,2025,37821427.92,1998-12-21,Medicina de Grupo,RJ
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,1T,2025,41785372.2,1998-12-17,Filantropia,SP
96182068000108,UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO,1T,2025,7882867.65,1998-12-22,Cooperativa Médica,SP
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO,1T,2025,11539294.63,1998-12-17,Cooperativa Médica,PR
86584901000193,UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO,1T,2025,3975337.69,1998-12-18,Cooperativa Médica,MG
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES,1T,2025,82022598.47,1998-12-18,Cooperativa Médica,SP
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,1T,2025,7485617.16,1998-12-18,Cooperativa Médica,MG
43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,1T,2025,205749484.27,1998-12-18,Medicina de Grupo,SP
75054940000162,FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,1T,2025,82005527.72,1998-12-29,Autogestão,PR
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO,1T,2025,16955857.7,1998-12-16,Cooperativa Médica,SP
41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,12203787.16,1998-12-17,Cooperativa Médica,MG
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,1T,2025,142581327.02,1998-12-16,Cooperativa Médica,SC
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,1T,2025,203235488.18,1998-12-24,Cooperativa Médica,SP
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,1T,2025,34643329.44,1998-12-23,Cooperativa Médica,CE
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,1T,2025,98987030.79,1998-12-21,Cooperativa Médica,RS
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,1T,2025,30663429.02,1998-12-21,Autogestão,SC
71063853000110,UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.,1T,2025,14803024.07,1998-12-18,Cooperativa Médica,MG
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,1T,2025,21151030.95,1998-12-18,Cooperativa Médica,RS
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,1T,2025,33901106.0,1998-12-18,Cooperativa Médica,SP
87647756000105,UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1T,2025,47107424.96,1998-12-21,Cooperativa Médica,RS
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,1T,2025,456988550.14,1998-12-16,Cooperativa Médica,ES
00361325000108,HUMANA SAÚDE NORDESTE LTDA.,1T,2025,241599986.26,1998-12-29,Medicina de Grupo,PI
19969500000164,DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL,1T,2025,4861766.63,1998-12-18,Autogestão,MG
37898335000189,UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO,1T,2025,9581090.21,1998-12-24,Cooperativa Médica,GO
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,1T,2025,13069639.11,1998-12-30,Medicina de Grupo,GO
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,1T,2025,60416859.41,1998-12-18,Cooperativa Médica,SP
